order_key,customer_key,channel_key,store_key,billing_address_key,shipping_address_key,total_amount,subtotal,tax_amount,shipping_fee,currency_code,status,order_date
4674,1186,2,4,1442,4,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2024-08-27 02:27:34
4675,618,2,4,1839,4,15518.25,12825.0,2693.25,0.0,ARS,FULFILLED,2025-08-05 14:09:33
4676,244,2,4,2162,4,18150.0,15000.0,3150.0,0.0,ARS,PAID,2024-03-12 04:38:18
4677,1082,1,,927,1444,47238.0,37800.0,7938.0,1500.0,ARS,PAID,2025-09-20 08:20:52
4678,97,1,,407,1512,44024.4,35640.0,7484.4,900.0,ARS,CREATED,2024-10-08 12:29:20
4679,502,2,1,,1,17242.5,14250.0,2992.5,0.0,ARS,FULFILLED,2025-03-08 10:14:10
4680,284,1,,3141,889,29659.2,23520.0,4939.2,1200.0,ARS,REFUNDED,2024-05-27 04:41:33
4681,1112,1,,1043,9,53227.5,42750.0,8977.5,1500.0,ARS,FULFILLED,2025-01-11 19:18:46
4682,864,2,3,2853,3,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2025-09-24 01:44:55
4683,1288,2,1,369,1,67953.6,56160.0,11793.6,0.0,ARS,FULFILLED,2025-08-01 20:30:36
4684,1169,1,,1158,937,14694.0,11400.0,2394.0,900.0,ARS,FULFILLED,2024-02-25 13:17:22
4685,1271,1,,1855,2033,36474.0,29400.0,6174.0,900.0,ARS,FULFILLED,2024-05-14 15:44:54
4686,996,2,1,575,1,56029.05,46305.0,9724.05,0.0,ARS,FULFILLED,2024-09-23 04:17:17
4687,737,2,1,1014,1,31305.12,25872.0,5433.12,0.0,ARS,PAID,2024-06-09 16:15:12
4688,467,1,,2308,2476,44187.75,35775.0,7512.75,900.0,ARS,FULFILLED,2025-02-24 10:47:43
4689,232,1,,2835,2853,48099.6,38760.0,8139.6,1200.0,ARS,FULFILLED,2025-04-21 10:22:57
4690,808,1,,2851,1220,93555.75,76575.0,16080.75,900.0,ARS,FULFILLED,2024-09-20 16:22:37
4691,1141,1,,1388,680,15420.0,12000.0,2520.0,900.0,ARS,FULFILLED,2024-04-13 22:10:46
4692,363,2,3,987,3,17787.0,14700.0,3087.0,0.0,ARS,FULFILLED,2024-06-04 01:52:14
4693,720,1,,1750,1403,87846.0,72600.0,15246.0,0.0,ARS,PAID,2025-05-18 07:34:19
4694,507,1,,1237,2903,64725.0,52500.0,11025.0,1200.0,ARS,FULFILLED,2025-05-02 08:48:52
4695,1040,1,,2008,2138,78168.18,63858.0,13410.18,900.0,ARS,PAID,2024-06-20 07:05:02
4696,180,1,,2010,288,32844.0,26400.0,5544.0,900.0,ARS,REFUNDED,2025-08-21 10:20:19
4697,1385,2,3,79,3,13068.0,10800.0,2268.0,0.0,ARS,FULFILLED,2024-03-23 22:13:31
4698,185,2,4,582,4,13794.0,11400.0,2394.0,0.0,ARS,FULFILLED,2025-08-15 03:40:58
4699,238,1,,281,3150,30346.8,25080.0,5266.8,0.0,ARS,REFUNDED,2024-03-04 19:45:19
4700,536,1,,1859,3189,42582.0,34200.0,7182.0,1200.0,ARS,FULFILLED,2024-03-13 07:17:51
4701,1229,1,,2095,606,44351.1,35910.0,7541.1,900.0,ARS,FULFILLED,2025-09-20 07:33:59
4702,814,1,,3035,1963,31382.16,24696.0,5186.16,1500.0,ARS,FULFILLED,2025-06-11 13:47:23
4703,1055,1,,1576,1166,52355.25,42525.0,8930.25,900.0,ARS,FULFILLED,2025-05-12 16:21:23
4704,1196,1,,87,34,14994.0,11400.0,2394.0,1200.0,ARS,CANCELLED,2024-04-11 02:43:08
4705,1068,2,3,2828,3,59731.65,49365.0,10366.65,0.0,ARS,PAID,2024-11-25 07:49:47
4706,865,2,2,624,2,35574.0,29400.0,6174.0,0.0,ARS,FULFILLED,2024-10-26 19:50:33
4707,1331,1,,587,2665,61821.0,50100.0,10521.0,1200.0,ARS,FULFILLED,2025-05-16 02:15:16
4708,299,1,,836,910,29659.2,23520.0,4939.2,1200.0,ARS,FULFILLED,2024-01-27 23:43:17
4709,1394,2,4,732,4,35392.5,29250.0,6142.5,0.0,ARS,FULFILLED,2024-07-19 15:03:57
4710,912,2,1,2568,1,43560.0,36000.0,7560.0,0.0,ARS,FULFILLED,2025-04-01 13:00:31
4711,858,1,,2911,560,42882.0,34200.0,7182.0,1500.0,ARS,FULFILLED,2025-02-06 17:40:41
4712,899,2,4,3189,4,73529.28,60768.0,12761.28,0.0,ARS,REFUNDED,2024-03-09 06:59:28
4713,229,2,2,795,2,32670.0,27000.0,5670.0,0.0,ARS,FULFILLED,2025-02-09 14:51:35
4714,134,2,1,1372,1,29040.0,24000.0,5040.0,0.0,ARS,CREATED,2025-08-19 19:05:13
4715,657,1,,648,2064,113241.24,92844.0,19497.24,900.0,ARS,FULFILLED,2024-07-22 12:35:50
4716,210,1,,827,416,48380.64,39984.0,8396.64,0.0,ARS,FULFILLED,2025-03-03 19:49:09
4717,1400,1,,950,945,14921.4,11340.0,2381.4,1200.0,ARS,PAID,2024-09-24 17:39:59
4718,23,2,1,1844,1,110293.92,91152.0,19141.92,0.0,ARS,FULFILLED,2024-06-28 11:31:05
4719,339,2,1,1577,1,30492.0,25200.0,5292.0,0.0,ARS,FULFILLED,2025-08-04 07:38:15
4720,1043,2,2,1048,2,14701.5,12150.0,2551.5,0.0,ARS,FULFILLED,2024-07-16 12:55:50
4721,829,1,,1672,1136,55650.0,45000.0,9450.0,1200.0,ARS,FULFILLED,2024-08-09 19:24:40
4722,932,2,1,2105,1,49186.5,40650.0,8536.5,0.0,ARS,CANCELLED,2025-03-07 03:01:27
4723,433,2,1,219,1,15173.4,12540.0,2633.4,0.0,ARS,FULFILLED,2024-04-15 13:14:10
4724,1280,2,2,988,2,51455.25,42525.0,8930.25,0.0,ARS,REFUNDED,2025-06-05 18:47:15
4725,1463,2,1,2664,1,37352.7,30870.0,6482.7,0.0,ARS,FULFILLED,2024-06-08 20:25:44
4726,1314,2,2,3135,2,16335.0,13500.0,2835.0,0.0,ARS,FULFILLED,2024-06-11 08:55:10
4727,812,1,,100,2153,54261.0,44100.0,9261.0,900.0,ARS,FULFILLED,2024-05-03 04:40:17
4728,1159,2,4,1885,4,17787.0,14700.0,3087.0,0.0,ARS,FULFILLED,2025-08-05 01:35:06
4729,1424,1,,,2118,36774.0,29400.0,6174.0,1200.0,ARS,FULFILLED,2025-01-23 07:31:10
4730,276,1,,,701,54624.0,44400.0,9324.0,900.0,ARS,CANCELLED,2025-03-13 12:44:42
4731,132,2,2,84,2,49005.0,40500.0,8505.0,0.0,ARS,PAID,2025-04-02 05:38:16
4732,270,2,3,532,3,13068.0,10800.0,2268.0,0.0,ARS,REFUNDED,2025-08-31 02:21:08
4733,779,2,1,2901,1,46827.0,38700.0,8127.0,0.0,ARS,PAID,2025-03-11 21:21:23
4734,1015,2,4,2331,4,53905.5,44550.0,9355.5,0.0,ARS,PAID,2024-05-11 12:28:07
4735,314,2,3,2330,3,12414.6,10260.0,2154.6,0.0,ARS,FULFILLED,2025-02-03 09:55:18
4736,1489,1,,2415,1989,39930.0,33000.0,6930.0,0.0,ARS,PAID,2024-05-14 08:52:53
4737,425,1,,2375,1134,46323.24,37044.0,7779.24,1500.0,ARS,FULFILLED,2024-07-16 05:17:22
4738,157,2,1,2001,1,42471.0,35100.0,7371.0,0.0,ARS,REFUNDED,2024-07-29 12:41:06
4739,1421,2,2,324,2,88699.05,73305.0,15394.05,0.0,ARS,FULFILLED,2025-08-14 04:57:12
4740,384,1,,,1693,26136.0,21600.0,4536.0,0.0,ARS,FULFILLED,2025-01-05 15:25:28
4741,1336,2,2,833,2,42688.8,35280.0,7408.8,0.0,ARS,FULFILLED,2024-02-27 23:27:20
4742,1330,1,,,2801,73689.0,60900.0,12789.0,0.0,ARS,FULFILLED,2024-07-19 00:38:58
4743,943,1,,2370,2161,92565.0,76500.0,16065.0,0.0,ARS,FULFILLED,2024-11-03 18:28:18
4744,225,1,,3156,3136,43588.8,35280.0,7408.8,900.0,ARS,PAID,2025-03-08 11:40:14
4745,784,2,4,961,4,70785.0,58500.0,12285.0,0.0,ARS,CANCELLED,2025-03-07 14:59:11
4746,1209,2,4,708,4,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2025-07-04 05:40:31
4747,339,1,,2968,1550,46420.2,37620.0,7900.2,900.0,ARS,PAID,2025-09-22 14:16:28
4748,920,2,2,2833,2,62857.08,51948.0,10909.08,0.0,ARS,REFUNDED,2024-08-12 10:07:47
4749,627,1,,841,2814,33570.0,27000.0,5670.0,900.0,ARS,FULFILLED,2025-02-03 22:48:33
4750,261,2,2,1021,2,71420.25,59025.0,12395.25,0.0,ARS,PAID,2024-06-09 13:30:22
4751,672,1,,,1573,84942.0,70200.0,14742.0,0.0,ARS,FULFILLED,2024-06-09 16:00:01
4752,1350,1,,389,335,71341.2,57720.0,12121.2,1500.0,ARS,CANCELLED,2024-10-18 22:06:57
4753,259,2,3,1413,3,53687.7,44370.0,9317.7,0.0,ARS,FULFILLED,2025-04-28 15:00:40
4754,1354,2,4,2437,4,42834.0,35400.0,7434.0,0.0,ARS,FULFILLED,2024-11-27 12:30:28
4755,1310,1,,169,1381,95943.0,78300.0,16443.0,1200.0,ARS,FULFILLED,2025-05-18 07:07:27
4756,1224,2,2,372,2,26136.0,21600.0,4536.0,0.0,ARS,FULFILLED,2025-06-03 00:03:36
4757,850,1,,,981,28788.0,22800.0,4788.0,1200.0,ARS,PAID,2024-07-01 09:20:10
4758,1284,2,1,,1,15518.25,12825.0,2693.25,0.0,ARS,FULFILLED,2024-04-20 11:28:04
4759,1127,2,1,915,1,18966.75,15675.0,3291.75,0.0,ARS,FULFILLED,2025-04-26 12:57:50
4760,133,2,2,725,2,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2025-01-05 18:13:08
4761,1154,1,,351,1403,18687.0,14700.0,3087.0,900.0,ARS,CREATED,2025-01-06 16:12:36
4762,73,2,4,1864,4,29040.0,24000.0,5040.0,0.0,ARS,CANCELLED,2025-04-28 16:55:24
4763,1222,1,,3046,3150,20557.5,15750.0,3307.5,1500.0,ARS,FULFILLED,2024-09-04 01:12:34
4764,119,1,,1974,1316,15720.0,12000.0,2520.0,1200.0,ARS,FULFILLED,2024-02-03 06:15:50
4765,1190,2,2,,2,28967.4,23940.0,5027.4,0.0,ARS,FULFILLED,2025-06-21 15:32:45
4766,1500,1,,1749,1736,35685.0,28500.0,5985.0,1200.0,ARS,FULFILLED,2024-04-14 07:33:04
4767,148,2,3,784,3,45738.0,37800.0,7938.0,0.0,ARS,FULFILLED,2024-03-25 04:11:35
4768,233,1,,1412,2569,31546.8,25080.0,5266.8,1200.0,ARS,FULFILLED,2024-08-26 23:46:39
4769,685,1,,2724,525,15720.0,12000.0,2520.0,1200.0,ARS,FULFILLED,2024-01-12 14:05:07
4770,1183,2,1,2643,1,30346.8,25080.0,5266.8,0.0,ARS,FULFILLED,2025-08-31 07:44:35
4771,427,2,1,,1,30492.0,25200.0,5292.0,0.0,ARS,FULFILLED,2024-01-11 01:13:13
4772,996,1,,2536,1664,51727.5,42750.0,8977.5,0.0,ARS,FULFILLED,2024-03-28 06:30:22
4773,74,2,1,984,1,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2024-02-16 17:14:44
4774,407,1,,2814,292,49269.75,39975.0,8394.75,900.0,ARS,CREATED,2025-05-16 05:24:43
4775,1121,1,,2382,2440,35385.0,28500.0,5985.0,900.0,ARS,FULFILLED,2024-07-09 03:40:58
4776,1209,1,,2921,563,27036.0,21600.0,4536.0,900.0,ARS,FULFILLED,2025-02-22 15:53:00
4777,494,1,,2613,3053,110845.68,91608.0,19237.68,0.0,ARS,FULFILLED,2024-05-01 17:46:11
4778,1026,1,,2473,979,44823.24,37044.0,7779.24,0.0,ARS,PAID,2024-11-11 14:13:24
4779,773,1,,148,3093,13794.0,11400.0,2394.0,0.0,ARS,FULFILLED,2025-08-06 04:54:53
4780,91,1,,256,925,12661.2,9720.0,2041.2,900.0,ARS,PAID,2025-04-11 22:43:10
4781,301,1,,2349,1564,29088.0,22800.0,4788.0,1500.0,ARS,FULFILLED,2024-08-03 12:11:00
4782,33,2,1,413,1,64178.4,53040.0,11138.4,0.0,ARS,FULFILLED,2024-10-12 13:30:49
4783,1480,1,,2086,3147,46275.0,37500.0,7875.0,900.0,ARS,PAID,2025-06-11 10:49:30
4784,635,2,1,3083,1,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2024-06-27 00:36:30
4785,823,1,,382,1418,15129.6,11760.0,2469.6,900.0,ARS,FULFILLED,2024-07-16 07:46:18
4786,49,2,1,157,1,54450.0,45000.0,9450.0,0.0,ARS,FULFILLED,2024-07-23 16:31:12
4787,422,1,,2724,385,40404.0,32400.0,6804.0,1200.0,ARS,FULFILLED,2024-08-29 08:54:10
4788,649,2,2,,2,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2025-04-23 21:01:17
4789,351,2,4,,4,38115.0,31500.0,6615.0,0.0,ARS,FULFILLED,2024-11-14 00:49:25
4790,1335,1,,2568,2818,37500.0,30000.0,6300.0,1200.0,ARS,CREATED,2024-11-02 16:20:51
4791,382,2,2,1473,2,23522.4,19440.0,4082.4,0.0,ARS,FULFILLED,2025-05-10 12:58:10
4792,1466,1,,2866,472,57172.5,47250.0,9922.5,0.0,ARS,FULFILLED,2025-04-11 01:42:26
4793,546,1,,1579,1898,28749.6,23760.0,4989.6,0.0,ARS,FULFILLED,2025-06-13 13:27:06
4794,160,2,3,3083,3,18150.0,15000.0,3150.0,0.0,ARS,REFUNDED,2024-06-30 11:02:15
4795,1075,2,4,2187,4,43487.4,35940.0,7547.4,0.0,ARS,FULFILLED,2024-03-27 15:10:32
4796,455,2,1,177,1,36300.0,30000.0,6300.0,0.0,ARS,FULFILLED,2024-11-30 17:21:25
4797,241,1,,2931,103,79605.9,65790.0,13815.9,0.0,ARS,PAID,2025-01-01 08:37:06
4798,710,2,2,228,2,14520.0,12000.0,2520.0,0.0,ARS,REFUNDED,2025-03-29 16:45:14
4799,645,1,,1087,2681,86142.0,70200.0,14742.0,1200.0,ARS,FULFILLED,2025-03-15 16:32:29
4800,367,2,2,151,2,52816.5,43650.0,9166.5,0.0,ARS,FULFILLED,2024-06-12 15:21:11
4801,890,2,4,1018,4,87846.0,72600.0,15246.0,0.0,ARS,FULFILLED,2024-11-15 05:04:26
4802,927,1,,1348,963,29359.2,23520.0,4939.2,900.0,ARS,CANCELLED,2025-05-26 00:49:06
4803,133,1,,2652,2804,41382.0,34200.0,7182.0,0.0,ARS,FULFILLED,2025-05-03 19:37:38
4804,524,2,2,1976,2,71728.8,59280.0,12448.8,0.0,ARS,CANCELLED,2025-01-19 02:48:19
4805,635,1,,200,2561,29359.2,23520.0,4939.2,900.0,ARS,PAID,2024-11-04 22:11:36
4806,1206,1,,2666,1129,33144.0,26400.0,5544.0,1200.0,ARS,FULFILLED,2024-06-26 00:06:54
4807,1461,1,,1524,1366,45738.0,37800.0,7938.0,0.0,ARS,FULFILLED,2024-02-24 07:51:02
4808,601,1,,2363,222,40104.0,32400.0,6804.0,900.0,ARS,PAID,2025-04-03 12:37:58
4809,1057,1,,1120,1710,42364.2,34020.0,7144.2,1200.0,ARS,FULFILLED,2024-12-20 07:31:09
4810,357,2,4,540,4,13068.0,10800.0,2268.0,0.0,ARS,FULFILLED,2024-08-07 19:42:08
4811,1261,1,,,592,40104.0,32400.0,6804.0,900.0,ARS,FULFILLED,2024-03-19 20:02:44
4812,26,1,,491,301,30782.16,24696.0,5186.16,900.0,ARS,FULFILLED,2025-02-06 11:55:10
4813,588,2,3,1157,3,39204.0,32400.0,6804.0,0.0,ARS,CANCELLED,2025-04-23 11:37:06
4814,17,1,,2013,1091,28488.0,22800.0,4788.0,900.0,ARS,FULFILLED,2024-02-09 20:42:34
4815,730,1,,1925,863,38707.5,30750.0,6457.5,1500.0,ARS,FULFILLED,2024-05-07 15:31:16
4816,874,2,4,3109,4,35574.0,29400.0,6174.0,0.0,ARS,REFUNDED,2025-07-13 23:01:24
4817,961,1,,2588,2453,38552.7,30870.0,6482.7,1200.0,ARS,CANCELLED,2025-03-03 11:52:59
4818,1127,1,,2863,2091,53227.5,42750.0,8977.5,1500.0,ARS,FULFILLED,2024-02-16 15:52:15
4819,1324,1,,296,3004,53227.5,42750.0,8977.5,1500.0,ARS,PAID,2025-02-15 05:00:55
4820,8,1,,1402,2125,14268.0,10800.0,2268.0,1200.0,ARS,REFUNDED,2024-12-09 12:58:34
4821,906,2,3,1087,3,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2024-04-26 14:57:10
4822,807,1,,335,1111,44024.4,35640.0,7484.4,900.0,ARS,FULFILLED,2025-04-15 21:04:24
4823,1111,2,3,125,3,62799.0,51900.0,10899.0,0.0,ARS,FULFILLED,2024-08-14 02:38:26
4824,1279,1,,2957,2943,49905.0,40500.0,8505.0,900.0,ARS,FULFILLED,2024-08-02 14:56:39
4825,728,1,,2382,25,71476.8,58080.0,12196.8,1200.0,ARS,FULFILLED,2024-06-09 16:10:51
4826,337,1,,2078,2512,24422.4,19440.0,4082.4,900.0,ARS,FULFILLED,2025-02-25 13:22:43
4827,1302,1,,2107,547,49116.0,39600.0,8316.0,1200.0,ARS,CANCELLED,2025-09-30 18:06:31
4828,832,2,4,,4,26136.0,21600.0,4536.0,0.0,ARS,FULFILLED,2024-10-09 05:24:09
4829,226,2,4,2050,4,17151.75,14175.0,2976.75,0.0,ARS,PAID,2025-08-27 15:03:06
4830,810,2,2,2006,2,123783.0,102300.0,21483.0,0.0,ARS,PAID,2024-05-20 15:37:33
4831,923,2,1,1890,1,18966.75,15675.0,3291.75,0.0,ARS,FULFILLED,2025-02-05 02:34:47
4832,816,1,,,2971,78872.4,64440.0,13532.4,900.0,ARS,FULFILLED,2025-05-30 17:31:33
4833,1205,1,,384,2275,112423.2,91920.0,19303.2,1200.0,ARS,FULFILLED,2024-03-18 07:47:40
4834,240,1,,2099,845,34485.0,28500.0,5985.0,0.0,ARS,FULFILLED,2025-01-16 03:07:58
4835,867,1,,2735,1250,41042.88,32928.0,6914.88,1200.0,ARS,FULFILLED,2024-08-25 13:25:59
4836,60,2,3,3100,3,53361.0,44100.0,9261.0,0.0,ARS,FULFILLED,2025-07-23 02:29:22
4837,676,1,,2227,1835,69502.08,56448.0,11854.08,1200.0,ARS,PAID,2024-10-09 23:52:29
4838,1029,2,1,1721,1,39204.0,32400.0,6804.0,0.0,ARS,FULFILLED,2025-07-02 03:36:42
4839,453,2,3,,3,37243.8,30780.0,6463.8,0.0,ARS,PAID,2024-01-30 22:42:37
4840,1480,2,1,2150,1,86974.8,71880.0,15094.8,0.0,ARS,CANCELLED,2024-11-30 23:18:01
4841,865,1,,,2193,70823.4,57540.0,12083.4,1200.0,ARS,FULFILLED,2024-12-05 09:20:21
4842,922,1,,604,519,53135.7,43170.0,9065.7,900.0,ARS,PAID,2024-01-20 18:03:58
4843,883,2,4,444,4,71148.0,58800.0,12348.0,0.0,ARS,FULFILLED,2024-03-31 19:16:50
4844,204,1,,981,2162,53905.5,44550.0,9355.5,0.0,ARS,FULFILLED,2025-03-30 19:15:13
4845,983,2,3,1335,3,51909.0,42900.0,9009.0,0.0,ARS,CANCELLED,2024-03-27 16:27:48
4846,34,2,2,3148,2,28459.2,23520.0,4939.2,0.0,ARS,FULFILLED,2024-07-25 02:14:15
4847,517,2,2,195,2,114345.0,94500.0,19845.0,0.0,ARS,FULFILLED,2024-09-14 14:48:07
4848,181,2,1,605,1,34485.0,28500.0,5985.0,0.0,ARS,PAID,2024-05-27 03:54:02
4849,477,2,2,1925,2,32670.0,27000.0,5670.0,0.0,ARS,FULFILLED,2025-09-19 03:37:50
4850,344,1,,2941,317,27336.0,21600.0,4536.0,1200.0,ARS,FULFILLED,2025-08-12 06:04:45
4851,206,2,2,25,2,16335.0,13500.0,2835.0,0.0,ARS,FULFILLED,2024-02-29 01:09:04
4852,861,1,,40,303,30346.8,25080.0,5266.8,0.0,ARS,FULFILLED,2025-02-21 22:34:20
4853,301,1,,3135,162,21465.0,16500.0,3465.0,1500.0,ARS,PAID,2024-10-14 17:16:59
4854,1130,2,3,295,3,79860.0,66000.0,13860.0,0.0,ARS,FULFILLED,2025-03-07 17:55:49
4855,1116,2,4,2181,4,32670.0,27000.0,5670.0,0.0,ARS,FULFILLED,2024-05-28 16:04:59
4856,81,1,,1171,141,41130.0,33000.0,6930.0,1200.0,ARS,FULFILLED,2025-02-12 21:29:50
4857,954,2,4,3076,4,97138.8,80280.0,16858.8,0.0,ARS,FULFILLED,2024-12-16 15:08:35
4858,77,2,2,,2,18150.0,15000.0,3150.0,0.0,ARS,FULFILLED,2025-02-15 18:31:31
4859,549,2,3,1013,3,49005.0,40500.0,8505.0,0.0,ARS,FULFILLED,2024-11-11 06:49:58
4860,547,2,3,497,3,26136.0,21600.0,4536.0,0.0,ARS,FULFILLED,2024-08-14 09:58:09
4861,991,2,3,1314,3,52272.0,43200.0,9072.0,0.0,ARS,CANCELLED,2024-11-06 20:16:14
4862,605,1,,2707,2392,56802.0,46200.0,9702.0,900.0,ARS,FULFILLED,2024-08-27 20:24:45
4863,249,2,3,,3,31944.0,26400.0,5544.0,0.0,ARS,FULFILLED,2024-03-22 17:28:41
4864,547,2,3,955,3,42688.8,35280.0,7408.8,0.0,ARS,FULFILLED,2024-04-18 03:31:36
4865,1343,2,3,,3,95015.25,78525.0,16490.25,0.0,ARS,FULFILLED,2025-08-28 22:35:06
4866,1498,1,,2851,860,81675.0,67500.0,14175.0,0.0,ARS,FULFILLED,2024-12-29 01:16:15
4867,1337,2,4,549,4,46554.75,38475.0,8079.75,0.0,ARS,FULFILLED,2024-12-16 19:27:49
4868,142,2,4,645,4,26136.0,21600.0,4536.0,0.0,ARS,CANCELLED,2024-07-26 20:10:05
4869,1390,2,4,423,4,28749.6,23760.0,4989.6,0.0,ARS,FULFILLED,2024-05-07 07:26:19
4870,1211,1,,2298,1362,39133.5,31350.0,6583.5,1200.0,ARS,REFUNDED,2024-08-01 22:49:38
4871,1299,2,4,,4,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2025-06-05 10:48:10
4872,1351,2,1,685,1,17787.0,14700.0,3087.0,0.0,ARS,REFUNDED,2025-02-23 08:22:50
4873,638,1,,1905,2363,76812.9,62490.0,13122.9,1200.0,ARS,FULFILLED,2025-09-07 12:01:39
4874,50,2,2,287,2,33577.5,27750.0,5827.5,0.0,ARS,FULFILLED,2025-06-11 08:57:56
4875,314,1,,2033,1102,49186.78,39658.5,8328.28,1200.0,ARS,FULFILLED,2024-12-31 15:47:08
4876,1398,2,4,1091,4,13721.4,11340.0,2381.4,0.0,ARS,FULFILLED,2024-01-29 07:25:37
4877,340,1,,,3019,58372.5,47250.0,9922.5,1200.0,ARS,FULFILLED,2024-09-20 23:50:03
4878,1162,2,3,,3,13794.0,11400.0,2394.0,0.0,ARS,FULFILLED,2024-05-10 06:11:39
4879,1500,2,4,810,4,19057.5,15750.0,3307.5,0.0,ARS,FULFILLED,2024-01-20 21:24:34
4880,1240,2,2,2858,2,46554.75,38475.0,8079.75,0.0,ARS,FULFILLED,2024-08-21 09:35:46
4881,1251,2,3,1348,3,49005.0,40500.0,8505.0,0.0,ARS,FULFILLED,2025-09-08 23:35:21
4882,1484,1,,2342,1847,75745.68,61608.0,12937.68,1200.0,ARS,FULFILLED,2024-04-21 18:06:19
4883,395,1,,,1973,33933.0,27300.0,5733.0,900.0,ARS,FULFILLED,2025-08-31 03:58:14
4884,839,2,4,205,4,83373.84,68904.0,14469.84,0.0,ARS,REFUNDED,2024-12-30 22:54:54
4885,643,1,,2554,2306,72420.6,58860.0,12360.6,1200.0,ARS,FULFILLED,2025-08-12 17:18:58
4886,231,1,,1799,3026,26029.2,20520.0,4309.2,1200.0,ARS,FULFILLED,2024-07-16 08:10:04
4887,69,1,,1971,2406,29959.2,23520.0,4939.2,1500.0,ARS,REFUNDED,2024-10-20 10:44:00
4888,348,1,,,1661,42582.0,34200.0,7182.0,1200.0,ARS,FULFILLED,2024-10-29 14:25:58
4889,621,1,,2576,2589,43888.8,35280.0,7408.8,1200.0,ARS,FULFILLED,2024-10-05 16:49:39
4890,1138,2,1,1660,1,51727.5,42750.0,8977.5,0.0,ARS,FULFILLED,2024-07-26 02:31:18
4891,1104,1,,2585,1369,29959.2,23520.0,4939.2,1500.0,ARS,FULFILLED,2024-08-02 19:44:46
4892,302,1,,,2801,28788.0,22800.0,4788.0,1200.0,ARS,FULFILLED,2024-08-06 08:11:38
4893,334,1,,,2221,35685.0,28500.0,5985.0,1200.0,ARS,FULFILLED,2025-04-06 08:02:35
4894,660,2,2,3039,2,59895.0,49500.0,10395.0,0.0,ARS,PAID,2024-12-04 04:36:42
4895,704,2,3,2009,3,33033.0,27300.0,5733.0,0.0,ARS,PAID,2025-05-07 13:40:00
4896,201,1,,2752,1649,37074.0,29400.0,6174.0,1500.0,ARS,FULFILLED,2025-01-23 08:33:41
4897,256,2,2,632,2,15246.0,12600.0,2646.0,0.0,ARS,FULFILLED,2024-12-06 05:33:01
4898,1136,1,,1963,168,18742.5,14250.0,2992.5,1500.0,ARS,FULFILLED,2024-01-25 04:20:04
4899,1059,1,,,102,34485.0,28500.0,5985.0,0.0,ARS,PAID,2025-08-27 00:33:11
4900,152,1,,61,2744,13968.0,10800.0,2268.0,900.0,ARS,FULFILLED,2025-08-18 19:50:20
4901,582,1,,977,2892,36183.6,29160.0,6123.6,900.0,ARS,FULFILLED,2025-04-13 21:23:25
4902,1138,1,,,716,13068.0,10800.0,2268.0,0.0,ARS,PAID,2025-01-30 18:58:41
4903,1154,1,,838,62,54861.0,44100.0,9261.0,1500.0,ARS,FULFILLED,2024-10-22 01:18:28
4904,898,1,,436,2144,30492.0,25200.0,5292.0,0.0,ARS,FULFILLED,2024-08-11 12:39:49
4905,819,2,2,711,2,14374.8,11880.0,2494.8,0.0,ARS,PAID,2024-08-18 23:46:48
4906,497,1,,1945,1504,33144.0,26400.0,5544.0,1200.0,ARS,FULFILLED,2024-01-21 02:19:31
4907,95,1,,1310,3191,73437.0,59700.0,12537.0,1200.0,ARS,CREATED,2025-08-24 09:59:36
4908,423,2,3,2770,3,54313.88,44887.5,9426.38,0.0,ARS,FULFILLED,2025-04-28 13:49:17
4909,548,2,1,1830,1,41382.0,34200.0,7182.0,0.0,ARS,CANCELLED,2024-03-11 15:02:50
4910,234,2,1,231,1,57898.5,47850.0,10048.5,0.0,ARS,CREATED,2025-07-23 01:22:34
4911,63,1,,1382,1141,42717.6,34560.0,7257.6,900.0,ARS,FULFILLED,2024-10-04 04:10:29
4912,1226,1,,1888,1523,19050.0,15000.0,3150.0,900.0,ARS,CANCELLED,2024-07-10 18:12:11
4913,33,2,2,693,2,29882.16,24696.0,5186.16,0.0,ARS,FULFILLED,2025-05-12 23:01:27
4914,475,1,,1443,1784,44614.8,35880.0,7534.8,1200.0,ARS,FULFILLED,2024-05-08 21:48:39
4915,1359,2,2,2106,2,29882.16,24696.0,5186.16,0.0,ARS,FULFILLED,2025-09-14 20:10:45
4916,401,2,2,2029,2,28459.2,23520.0,4939.2,0.0,ARS,REFUNDED,2025-02-08 11:10:54
4917,1189,1,,,1042,40104.0,32400.0,6804.0,900.0,ARS,FULFILLED,2025-07-13 23:55:00
4918,824,2,4,2417,4,14520.0,12000.0,2520.0,0.0,ARS,FULFILLED,2025-05-02 06:32:58
4919,648,1,,1499,889,35685.0,28500.0,5985.0,1200.0,ARS,CANCELLED,2024-11-25 19:07:20
4920,894,2,4,1103,4,29040.0,24000.0,5040.0,0.0,ARS,FULFILLED,2025-07-22 08:40:52
