order_item_key,customer_key,channel_key,store_key,product_key,quantity,unit_price,order_date
6701,1144,2,2,1,2,10800.0,2024-06-01 23:57:29
6702,145,2,1,1,3,12000.0,2024-07-30 22:07:51
6703,1204,2,4,2,1,15000.0,2024-04-23 15:19:24
6704,896,1,,2,1,13500.0,2025-05-17 02:15:34
6705,896,1,,1,3,12000.0,2025-05-17 02:15:34
6706,1144,1,,1,1,10800.0,2024-10-17 22:36:07
6707,1007,2,4,1,3,12000.0,2025-07-04 14:20:09
6708,964,1,,1,2,12000.0,2025-06-09 00:44:31
6709,496,1,,2,2,15000.0,2024-05-11 02:00:27
6710,483,2,4,2,2,15000.0,2024-10-23 22:51:14
6711,483,2,4,2,1,15000.0,2024-10-23 22:51:14
6712,418,1,,2,3,15000.0,2024-07-27 01:29:20
6713,18,1,,2,1,15000.0,2025-07-17 10:40:20
6714,18,1,,2,2,15000.0,2025-07-17 10:40:20
6715,1104,1,,1,3,12000.0,2024-03-04 03:50:06
6716,1104,1,,1,3,10800.0,2024-03-04 03:50:06
6717,706,1,,1,1,10800.0,2025-02-04 19:23:58
6718,460,1,,1,2,12000.0,2025-07-21 15:16:57
6719,460,1,,1,3,12000.0,2025-07-21 15:16:57
6720,460,1,,2,2,16500.0,2025-07-21 15:16:57
6721,1424,1,,2,1,15000.0,2024-01-11 06:27:27
6722,519,1,,1,1,12600.0,2024-03-13 04:18:13
6723,519,1,,1,1,12000.0,2024-03-13 04:18:13
6724,57,2,3,1,3,10800.0,2025-01-17 19:18:57
6725,57,2,3,2,3,15000.0,2025-01-17 19:18:57
6726,1013,1,,1,3,10800.0,2024-07-24 00:19:15
6727,497,1,,2,3,15000.0,2025-02-07 18:27:40
6728,724,1,,2,1,15000.0,2024-12-29 05:12:24
6729,1211,2,4,2,2,15000.0,2024-05-05 10:20:24
6730,978,1,,1,3,12000.0,2024-09-25 08:15:54
6731,67,2,4,2,2,15000.0,2024-09-16 05:22:46
6732,694,2,4,1,1,12000.0,2025-02-09 14:54:26
6733,694,2,4,1,2,12000.0,2025-02-09 14:54:26
6734,4,1,,1,3,12000.0,2024-12-21 14:33:17
6735,434,1,,1,2,12000.0,2025-02-10 11:21:20
6736,385,1,,1,1,12000.0,2025-02-04 09:26:25
6737,539,2,1,1,2,10800.0,2024-09-26 05:42:25
6738,306,1,,1,3,13200.0,2024-05-26 17:56:14
6739,306,1,,2,1,13500.0,2024-05-26 17:56:14
6740,306,1,,2,2,13500.0,2024-05-26 17:56:14
6741,441,1,,1,1,12000.0,2024-12-21 21:06:14
6742,441,1,,1,2,10800.0,2024-12-21 21:06:14
6743,1090,1,,2,2,15000.0,2024-12-24 20:45:06
6744,1090,1,,2,3,13500.0,2024-12-24 20:45:06
6745,1405,1,,2,1,15000.0,2025-04-06 08:44:35
6746,712,1,,2,1,16500.0,2024-02-01 08:32:02
6747,712,1,,1,1,12600.0,2024-02-01 08:32:02
6748,66,1,,1,1,12600.0,2024-05-20 12:20:04
6749,788,2,2,1,2,12000.0,2024-10-19 04:13:53
6750,355,2,3,1,3,13200.0,2024-06-11 22:56:43
6751,913,1,,2,1,15750.0,2025-09-09 21:08:32
6752,902,1,,1,1,12000.0,2025-03-14 09:57:50
6753,1123,2,2,1,1,10800.0,2024-07-25 19:59:08
6754,776,2,1,1,3,10800.0,2024-06-17 02:59:45
6755,776,2,1,2,3,15000.0,2024-06-17 02:59:45
6756,776,2,1,1,2,13200.0,2024-06-17 02:59:45
6757,811,1,,1,1,12000.0,2024-06-23 06:09:00
6758,811,1,,1,1,12000.0,2024-06-23 06:09:00
6759,1342,1,,1,3,12600.0,2025-08-30 15:02:32
6760,544,1,,2,2,16500.0,2024-08-12 13:39:39
6761,277,1,,1,1,12000.0,2025-06-11 21:54:45
6762,922,2,3,1,2,12000.0,2024-11-23 10:33:10
6763,1327,1,,1,2,12000.0,2025-01-23 16:29:08
6764,147,2,4,1,1,12000.0,2024-01-09 22:57:49
6765,761,2,2,1,3,10800.0,2024-10-18 23:45:05
6766,1368,1,,2,1,15000.0,2025-04-16 01:14:12
6767,1368,1,,2,2,15750.0,2025-04-16 01:14:12
6768,661,1,,1,3,12000.0,2024-08-19 23:16:06
6769,1348,2,3,1,3,12000.0,2025-08-08 03:55:32
6770,1348,2,3,2,3,13500.0,2025-08-08 03:55:32
6771,241,1,,2,1,15000.0,2024-04-22 02:32:57
6772,273,1,,1,3,12000.0,2024-03-05 16:36:11
6773,273,1,,2,1,13500.0,2024-03-05 16:36:11
6774,156,2,2,1,1,12000.0,2024-09-06 03:42:34
6775,1492,1,,1,3,10800.0,2024-06-12 10:55:12
6776,1492,1,,2,2,16500.0,2024-06-12 10:55:12
6777,1123,2,1,2,1,15000.0,2024-07-16 19:48:20
6778,773,2,3,2,3,15000.0,2024-12-23 13:36:38
6779,79,2,3,2,2,15000.0,2024-02-05 10:44:19
6780,79,2,3,1,2,12000.0,2024-02-05 10:44:19
6781,262,1,,1,2,12000.0,2024-06-28 22:08:42
6782,1040,2,2,2,2,16500.0,2024-12-11 00:37:19
6783,1040,2,2,1,2,12000.0,2024-12-11 00:37:19
6784,1040,2,2,1,3,12000.0,2024-12-11 00:37:19
6785,1250,2,3,2,2,13500.0,2025-09-20 09:19:34
6786,717,1,,2,3,13500.0,2025-06-16 03:04:12
6787,717,1,,1,1,12000.0,2025-06-16 03:04:12
6788,173,1,,1,2,12000.0,2024-09-21 15:59:31
6789,1011,1,,1,2,12000.0,2025-01-25 03:53:51
6790,1011,1,,1,1,12000.0,2025-01-25 03:53:51
6791,276,1,,2,3,15750.0,2025-04-13 03:47:45
6792,803,1,,2,1,15000.0,2024-03-05 18:24:53
6793,803,1,,2,3,15000.0,2024-03-05 18:24:53
6794,803,1,,2,1,15000.0,2024-03-05 18:24:53
6795,177,2,4,1,1,10800.0,2024-10-11 07:48:06
6796,1042,1,,1,3,12000.0,2024-04-27 02:34:17
6797,809,1,,2,1,13500.0,2025-08-01 03:29:16
6798,257,2,3,1,1,12000.0,2024-05-12 03:28:42
6799,257,2,3,1,3,12600.0,2024-05-12 03:28:42
6800,649,2,2,1,1,12000.0,2024-02-18 09:14:13
6801,964,2,3,2,2,15750.0,2025-04-10 06:22:32
6802,1349,2,2,2,3,15000.0,2024-06-16 12:58:49
6803,1418,1,,1,1,13200.0,2025-04-30 13:33:50
6804,1396,2,3,1,3,12600.0,2025-03-04 15:36:11
6805,152,2,3,1,1,13200.0,2025-07-03 19:34:47
6806,577,2,1,2,2,15000.0,2025-07-03 22:54:17
6807,577,2,1,1,3,12000.0,2025-07-03 22:54:17
6808,112,1,,2,2,15000.0,2025-03-08 00:03:13
6809,1216,1,,1,3,12000.0,2025-06-06 05:38:29
6810,473,2,2,2,3,15000.0,2025-06-02 08:43:33
6811,343,1,,2,3,16500.0,2025-05-10 03:38:01
6812,343,1,,2,3,15000.0,2025-05-10 03:38:01
6813,821,1,,1,1,13200.0,2025-08-18 07:28:45
6814,108,1,,1,1,12000.0,2024-06-09 21:37:25
6815,108,1,,2,1,16500.0,2024-06-09 21:37:25
6816,687,1,,1,3,12000.0,2025-08-21 04:58:45
6817,687,1,,1,2,12000.0,2025-08-21 04:58:45
6818,520,1,,1,1,12000.0,2025-08-26 14:07:48
6819,1426,2,2,1,1,12000.0,2024-11-26 07:14:02
6820,1008,1,,2,1,15000.0,2024-03-17 17:39:35
6821,1008,1,,2,1,15000.0,2024-03-17 17:39:35
6822,1008,1,,1,1,13200.0,2024-03-17 17:39:35
6823,1449,2,1,1,1,12600.0,2024-06-15 16:41:26
6824,1449,2,1,1,2,12000.0,2024-06-15 16:41:26
6825,109,1,,1,2,13200.0,2025-04-20 04:23:27
6826,23,1,,2,3,15000.0,2025-07-06 20:00:38
6827,820,1,,1,1,13200.0,2024-07-21 21:47:30
6828,820,1,,1,3,12600.0,2024-07-21 21:47:30
6829,824,1,,2,3,15000.0,2024-08-28 23:56:52
6830,641,2,1,1,1,12000.0,2024-05-27 07:30:14
6831,641,2,1,2,1,16500.0,2024-05-27 07:30:14
6832,1206,1,,1,2,12000.0,2025-05-20 19:45:58
6833,446,2,2,1,2,12000.0,2024-02-06 13:15:44
6834,497,2,2,2,3,15000.0,2024-05-12 21:23:04
6835,882,2,3,2,3,15000.0,2024-01-25 19:32:44
6836,882,2,3,1,1,12600.0,2024-01-25 19:32:44
6837,882,2,3,1,2,12000.0,2024-01-25 19:32:44
6838,1477,1,,2,2,15000.0,2024-02-13 21:29:46
6839,1129,2,1,1,3,12000.0,2025-02-17 09:11:33
6840,144,2,1,2,2,15000.0,2024-02-18 14:25:14
6841,6,2,2,2,2,16500.0,2025-02-20 13:59:11
6842,107,2,1,1,2,12000.0,2025-02-03 21:03:51
6843,1033,1,,1,3,12000.0,2025-09-22 05:13:33
6844,297,1,,1,1,10800.0,2025-08-16 14:26:57
6845,529,1,,2,2,13500.0,2025-06-29 22:19:23
6846,1371,2,3,1,1,12000.0,2024-11-27 22:55:19
6847,219,2,2,1,1,12000.0,2024-02-07 06:01:29
6848,405,1,,1,1,12000.0,2025-07-10 21:12:23
6849,954,1,,1,3,10800.0,2025-01-19 23:42:12
6850,963,1,,1,1,13200.0,2024-11-07 10:41:54
6851,963,1,,2,2,15750.0,2024-11-07 10:41:54
6852,963,1,,1,3,12000.0,2024-11-07 10:41:54
6853,1171,1,,1,3,12000.0,2025-05-14 04:48:52
6854,1171,1,,1,1,12600.0,2025-05-14 04:48:52
6855,413,2,3,2,1,15000.0,2024-05-01 09:40:16
6856,1137,2,1,1,1,12000.0,2025-01-11 09:01:45
6857,884,2,4,1,2,12000.0,2025-08-25 04:31:18
6858,1285,2,1,2,3,15000.0,2024-09-28 07:14:04
6859,1285,2,1,2,3,15000.0,2024-09-28 07:14:04
6860,983,2,2,1,2,12000.0,2025-07-04 16:20:51
6861,247,2,4,1,3,12000.0,2024-01-09 07:24:39
6862,1081,2,4,1,2,12000.0,2025-04-20 01:09:50
6863,253,1,,1,3,12000.0,2024-10-15 14:00:18
6864,1473,1,,1,2,12000.0,2024-11-06 07:25:06
6865,1473,1,,2,3,13500.0,2024-11-06 07:25:06
6866,1473,1,,2,1,15750.0,2024-11-06 07:25:06
6867,329,1,,1,1,13200.0,2024-04-20 03:38:36
6868,671,1,,1,3,12600.0,2025-02-16 22:20:15
6869,671,1,,1,2,12600.0,2025-02-16 22:20:15
6870,282,1,,2,3,15000.0,2024-09-04 10:17:06
6871,583,2,3,1,3,12000.0,2024-10-03 19:30:06
6872,1052,2,3,2,2,15000.0,2024-04-15 20:47:46
6873,552,1,,1,3,12600.0,2025-03-12 01:51:11
6874,503,2,4,1,1,12000.0,2024-12-17 08:36:36
6875,503,2,4,2,2,15000.0,2024-12-17 08:36:36
6876,46,2,4,1,2,12600.0,2025-01-05 08:34:53
6877,46,2,4,2,1,15000.0,2025-01-05 08:34:53
6878,594,1,,2,2,15000.0,2024-01-02 11:33:52
6879,594,1,,2,2,15000.0,2024-01-02 11:33:52
6880,719,1,,2,2,16500.0,2024-01-04 19:04:29
6881,1084,1,,2,1,13500.0,2024-11-14 10:08:29
6882,12,2,4,2,1,16500.0,2025-02-03 18:47:25
6883,12,2,4,1,2,12000.0,2025-02-03 18:47:25
6884,1479,2,4,1,3,12000.0,2025-06-22 19:58:30
6885,122,1,,2,2,13500.0,2025-05-12 19:10:36
6886,598,1,,1,2,12000.0,2025-08-08 11:32:08
6887,1156,1,,1,3,12000.0,2025-02-13 17:02:48
6888,1156,1,,1,3,12600.0,2025-02-13 17:02:48
6889,1035,2,2,2,3,15000.0,2024-03-20 08:49:05
6890,811,2,3,2,1,15000.0,2024-10-11 12:29:29
6891,69,1,,1,1,12600.0,2024-12-06 03:15:31
6892,69,1,,1,3,12000.0,2024-12-06 03:15:31
6893,69,1,,1,2,12000.0,2024-12-06 03:15:31
6894,1496,2,1,1,3,12000.0,2024-07-24 13:51:03
6895,605,1,,2,2,15750.0,2024-02-10 19:20:39
6896,1378,2,4,1,2,12000.0,2024-10-26 13:31:05
6897,606,1,,2,3,13500.0,2025-02-12 11:13:36
6898,59,1,,2,1,15000.0,2024-03-01 04:02:29
6899,421,1,,2,3,15000.0,2025-06-16 15:29:18
6900,1334,2,1,1,1,12000.0,2024-08-15 08:58:05
6901,983,1,,1,3,12000.0,2024-11-12 11:35:31
6902,676,1,,2,2,15000.0,2024-02-28 05:17:28
6903,1394,2,3,1,3,12000.0,2025-03-28 11:43:59
6904,953,1,,2,3,15750.0,2024-11-21 16:05:57
6905,401,2,2,2,3,15000.0,2025-01-01 06:06:48
6906,1367,1,,1,3,12000.0,2024-01-09 22:42:56
6907,662,1,,1,3,12600.0,2025-01-27 00:25:59
6908,662,1,,1,3,12000.0,2025-01-27 00:25:59
6909,684,2,3,1,2,13200.0,2024-10-09 18:17:58
6910,684,2,3,2,1,15000.0,2024-10-09 18:17:58
6911,914,2,4,2,1,15000.0,2024-08-26 04:30:40
6912,235,2,3,1,1,12600.0,2025-03-01 18:51:38
6913,223,2,2,2,3,15000.0,2025-05-28 12:10:09
6914,223,2,2,2,2,15000.0,2025-05-28 12:10:09
6915,38,1,,2,2,13500.0,2025-05-29 17:40:20
6916,482,1,,1,2,10800.0,2024-04-11 17:31:16
6917,1352,1,,1,3,10800.0,2025-06-09 21:29:16
6918,1352,1,,1,1,12000.0,2025-06-09 21:29:16
6919,385,2,1,1,2,13200.0,2024-02-09 01:53:45
6920,126,1,,2,1,13500.0,2024-03-17 08:58:00
6921,635,1,,2,2,15000.0,2024-03-22 20:04:14
6922,709,1,,2,3,13500.0,2024-03-18 22:46:41
6923,1469,2,4,1,2,12000.0,2024-03-28 07:46:39
6924,752,1,,1,1,10800.0,2025-03-12 15:01:44
6925,1366,2,2,2,1,15750.0,2025-04-26 16:17:27
6926,1366,2,2,1,3,13200.0,2025-04-26 16:17:27
6927,474,2,1,1,1,12000.0,2024-12-02 02:55:02
6928,136,1,,2,3,13500.0,2025-08-01 06:40:25
6929,930,1,,1,1,13200.0,2024-07-26 06:45:53
6930,930,1,,1,3,12000.0,2024-07-26 06:45:53
6931,150,1,,1,2,12000.0,2024-10-14 07:27:37
6932,836,1,,1,2,12000.0,2025-05-02 11:59:00
6933,836,1,,1,2,12000.0,2025-05-02 11:59:00
6934,836,1,,2,1,13500.0,2025-05-02 11:59:00
6935,779,1,,2,3,15000.0,2025-07-09 04:49:18
6936,127,1,,2,3,16500.0,2024-06-15 13:12:12
6937,1409,1,,2,1,15000.0,2024-12-01 17:39:52
6938,1475,2,1,2,3,16500.0,2024-08-25 08:46:20
6939,1475,2,1,2,3,15000.0,2024-08-25 08:46:20
6940,222,2,3,1,3,12000.0,2024-12-17 16:36:42
6941,1396,1,,1,1,12000.0,2025-01-03 22:34:53
6942,1132,2,3,1,2,10800.0,2024-11-09 05:20:15
6943,1132,2,3,1,2,12000.0,2024-11-09 05:20:15
6944,1301,2,2,1,2,12000.0,2025-06-27 07:41:03
6945,1301,2,2,2,1,15000.0,2025-06-27 07:41:03
6946,42,2,4,1,3,12000.0,2024-10-31 12:54:57
6947,900,1,,2,3,15000.0,2025-05-05 08:25:43
6948,890,1,,1,2,12000.0,2024-02-12 22:15:16
6949,303,2,4,1,1,12000.0,2024-03-12 10:19:00
6950,754,2,2,2,3,15000.0,2024-05-24 07:12:13
6951,1023,2,4,2,2,13500.0,2025-04-13 04:47:17
6952,163,2,2,1,3,13200.0,2025-04-06 16:13:00
6953,682,2,3,2,3,13500.0,2024-02-06 17:18:32
6954,680,1,,1,2,12000.0,2025-04-22 15:32:56
6955,1340,1,,2,3,15750.0,2024-04-03 12:17:44
6956,412,1,,2,3,15000.0,2024-07-22 01:00:44
6957,384,1,,2,3,16500.0,2024-07-23 00:49:30
6958,949,1,,2,3,15000.0,2025-02-15 11:18:31
6959,630,2,3,1,3,12600.0,2024-04-17 13:30:04
6960,1480,2,3,2,3,15000.0,2024-08-15 16:21:14
6961,493,1,,1,1,10800.0,2024-02-16 08:26:24
6962,337,2,1,2,2,15000.0,2024-10-28 10:57:56
6963,1364,1,,1,2,12000.0,2024-06-01 14:08:57
6964,357,1,,1,3,12000.0,2025-01-19 01:01:31
6965,532,2,2,1,1,12600.0,2025-05-25 19:02:16
6966,781,2,3,2,1,15000.0,2025-08-30 08:30:11
6967,781,2,3,1,2,12000.0,2025-08-30 08:30:11
6968,659,1,,1,2,12000.0,2025-01-09 01:57:59
6969,382,2,2,2,3,15000.0,2024-03-06 18:17:59
6970,1048,2,4,2,2,15000.0,2024-08-28 06:58:18
6971,855,1,,2,3,15000.0,2024-10-30 19:03:59
6972,1413,2,1,1,1,12000.0,2025-07-03 16:15:14
6973,1304,2,3,2,3,15000.0,2025-03-10 14:45:43
6974,1015,2,4,1,2,12000.0,2025-06-16 14:05:38
6975,796,2,1,1,2,12000.0,2025-01-28 20:01:05
6976,877,2,2,1,2,12000.0,2024-02-08 15:44:56
6977,658,1,,2,2,15000.0,2024-12-14 15:31:46
6978,451,2,2,2,1,15000.0,2024-08-26 20:05:36
6979,451,2,2,2,2,13500.0,2024-08-26 20:05:36
6980,1007,1,,2,1,15000.0,2025-09-27 00:29:46
6981,1007,1,,2,2,13500.0,2025-09-27 00:29:46
6982,1071,2,2,1,2,12600.0,2024-03-14 02:07:29
6983,326,2,3,1,3,12000.0,2024-09-20 11:14:56
6984,1329,1,,1,1,12000.0,2025-08-11 20:00:52
6985,403,1,,1,1,13200.0,2024-09-27 02:40:49
6986,138,2,1,1,2,13200.0,2024-10-21 08:08:34
6987,821,1,,2,1,13500.0,2024-05-19 17:51:46
6988,607,1,,2,3,15000.0,2025-06-14 01:09:32
6989,1210,2,2,1,3,12000.0,2025-05-23 18:10:31
6990,211,2,4,1,3,12600.0,2024-09-15 04:47:46
6991,1217,2,1,1,1,12000.0,2024-06-03 04:50:58
6992,1217,2,1,1,2,12000.0,2024-06-03 04:50:58
6993,630,2,1,1,2,12000.0,2024-08-31 12:39:27
6994,1127,1,,2,3,15000.0,2024-02-28 03:26:00
6995,1127,1,,1,1,13200.0,2024-02-28 03:26:00
6996,1339,1,,2,1,15000.0,2024-06-24 01:15:04
6997,1296,1,,2,2,15000.0,2025-08-02 19:57:19
6998,408,2,3,2,3,13500.0,2024-07-06 07:50:38
6999,1056,1,,2,1,15750.0,2025-08-21 21:01:13
7000,349,1,,2,2,16500.0,2024-03-21 02:40:15
7001,151,2,2,1,1,12000.0,2024-06-18 01:47:32
7002,1261,1,,1,2,10800.0,2024-10-08 02:37:01
7003,676,1,,2,2,15000.0,2024-09-14 12:21:14
7004,77,1,,1,3,12000.0,2024-07-03 19:14:49
7005,1171,1,,2,3,15000.0,2025-09-04 14:13:24
7006,1171,1,,1,1,13200.0,2025-09-04 14:13:24
7007,1339,1,,2,2,15000.0,2025-08-15 04:10:43
7008,711,2,2,2,1,16500.0,2024-08-09 13:24:35
7009,1140,2,2,2,2,15000.0,2025-06-17 20:03:24
7010,1176,1,,2,2,15000.0,2024-05-02 05:30:58
7011,265,1,,1,3,12000.0,2025-09-07 20:34:27
7012,711,2,3,1,2,13200.0,2025-02-24 22:01:41
7013,490,1,,2,1,15000.0,2025-04-07 21:28:05
7014,490,1,,1,1,10800.0,2025-04-07 21:28:05
7015,837,1,,1,3,13200.0,2025-05-10 12:45:21
7016,180,1,,2,2,15000.0,2025-08-22 08:06:43
7017,180,1,,2,1,15750.0,2025-08-22 08:06:43
7018,452,2,2,1,1,10800.0,2025-09-16 17:37:11
7019,452,2,2,1,1,12000.0,2025-09-16 17:37:11
7020,644,1,,2,2,15000.0,2025-04-18 02:21:22
7021,1276,2,4,1,3,12000.0,2025-05-20 03:50:55
7022,370,1,,1,1,12000.0,2025-05-26 04:01:51
7023,455,1,,2,3,13500.0,2024-10-31 05:18:21
7024,275,1,,1,1,12600.0,2024-02-17 03:49:18
7025,1420,2,1,2,1,13500.0,2025-08-15 22:56:53
7026,1420,2,1,1,3,12000.0,2025-08-15 22:56:53
7027,1420,2,1,1,1,12000.0,2025-08-15 22:56:53
7028,808,1,,2,1,15000.0,2024-03-11 17:24:07
7029,808,1,,2,1,15000.0,2024-03-11 17:24:07
7030,535,1,,1,2,12000.0,2025-01-17 11:55:04
7031,535,1,,2,2,15000.0,2025-01-17 11:55:04
7032,179,1,,2,3,15000.0,2024-06-22 01:43:36
7033,267,2,2,1,3,12000.0,2025-08-25 21:05:20
7034,1382,1,,2,3,16500.0,2024-03-02 22:35:02
7035,1382,1,,2,3,15750.0,2024-03-02 22:35:02
7036,934,2,4,1,1,12000.0,2025-08-09 08:43:45
7037,934,2,4,1,3,13200.0,2025-08-09 08:43:45
7038,1217,1,,2,2,15000.0,2025-05-07 11:10:01
7039,209,1,,2,3,15000.0,2025-09-23 02:37:19
7040,1317,2,3,2,1,15000.0,2025-06-13 18:38:55
7041,873,2,1,2,3,15000.0,2025-09-12 07:02:31
7042,873,2,1,2,3,16500.0,2025-09-12 07:02:31
7043,133,2,4,2,2,15000.0,2025-08-19 22:15:58
7044,220,2,3,1,2,12600.0,2024-11-12 07:04:40
7045,848,1,,1,1,12000.0,2024-09-29 21:51:08
7046,1090,1,,1,2,12000.0,2025-03-31 12:20:34
7047,494,1,,1,2,12000.0,2025-03-23 07:24:56
7048,991,2,3,1,1,12600.0,2024-08-24 04:26:51
7049,32,2,2,2,3,15000.0,2025-08-06 09:23:26
7050,840,2,3,1,2,12000.0,2024-04-25 08:48:17
7051,829,2,3,2,2,15000.0,2024-05-09 10:00:31
7052,685,1,,2,3,13500.0,2025-09-08 10:18:39
7053,1303,1,,2,3,15000.0,2024-06-01 19:06:31
7054,514,1,,1,2,12000.0,2024-06-11 17:49:26
7055,514,1,,2,2,15000.0,2024-06-11 17:49:26
7056,131,2,2,1,1,13200.0,2025-09-29 23:49:11
7057,680,1,,1,3,10800.0,2025-08-06 03:09:10
7058,165,1,,2,2,15750.0,2024-05-11 16:22:59
7059,1409,2,2,2,3,15000.0,2024-07-05 23:34:53
7060,548,2,2,2,1,15000.0,2025-03-05 23:02:16
7061,941,1,,2,3,15000.0,2024-07-15 08:10:10
7062,941,1,,2,2,15750.0,2024-07-15 08:10:10
7063,456,2,3,1,1,12000.0,2024-01-23 19:53:20
7064,675,1,,2,2,15000.0,2024-03-10 18:05:37
7065,303,1,,2,3,15000.0,2025-02-08 15:04:25
7066,1371,2,4,1,3,12000.0,2024-12-07 17:18:49
7067,225,2,3,2,2,15750.0,2024-10-04 13:01:21
7068,741,1,,2,1,15000.0,2024-06-27 12:18:52
7069,507,2,4,2,3,15000.0,2024-08-07 11:11:37
7070,381,1,,1,2,12000.0,2024-12-19 18:57:31
7071,166,2,4,1,2,10800.0,2025-01-14 00:03:50
7072,166,2,4,2,1,15000.0,2025-01-14 00:03:50
7073,1440,2,3,2,2,15000.0,2024-07-04 17:53:05
7074,1400,1,,2,2,13500.0,2024-03-19 11:06:43
7075,627,1,,2,3,15000.0,2025-08-15 23:29:03
7076,638,1,,1,3,12000.0,2024-04-28 20:03:54
7077,703,2,1,1,1,13200.0,2024-01-21 17:26:58
7078,1315,2,1,1,3,12000.0,2025-02-21 16:53:33
7079,1315,2,1,1,3,12000.0,2025-02-21 16:53:33
7080,540,1,,1,2,12000.0,2025-04-10 03:10:38
7081,540,1,,1,1,12000.0,2025-04-10 03:10:38
7082,352,1,,2,2,15000.0,2025-04-28 18:34:15
7083,565,1,,2,3,15000.0,2024-09-15 19:31:42
7084,549,1,,2,1,15750.0,2024-12-21 22:39:25
7085,1273,1,,1,3,12000.0,2024-07-16 06:41:18
7086,1273,1,,1,1,12000.0,2024-07-16 06:41:18
7087,1273,1,,1,3,12000.0,2024-07-16 06:41:18
7088,713,1,,1,2,12000.0,2024-06-28 08:36:13
7089,1439,1,,2,3,13500.0,2025-08-12 14:24:32
7090,1439,1,,2,1,13500.0,2025-08-12 14:24:32
7091,1070,1,,1,2,12000.0,2024-08-25 08:32:40
7092,281,2,1,2,3,15000.0,2024-05-15 00:05:36
7093,281,2,1,1,2,12000.0,2024-05-15 00:05:36
7094,250,1,,1,3,12000.0,2024-05-10 22:02:29
7095,728,1,,1,2,12000.0,2025-01-07 15:18:51
7096,758,1,,1,1,12000.0,2024-04-18 12:11:13
7097,486,1,,1,2,12600.0,2024-06-05 05:45:40
7098,284,2,2,1,3,10800.0,2024-02-07 14:31:06
7099,284,2,2,2,2,15000.0,2024-02-07 14:31:06
7100,391,1,,1,2,12000.0,2025-05-03 15:46:41
7101,326,1,,2,2,13500.0,2025-09-25 22:11:48
7102,511,1,,1,2,10800.0,2024-03-19 23:22:09
7103,866,1,,1,2,12000.0,2025-03-20 17:16:58
7104,494,2,1,2,1,15000.0,2024-04-01 00:07:27
7105,494,2,1,2,3,15000.0,2024-04-01 00:07:27
7106,761,1,,1,1,10800.0,2025-04-05 09:42:37
7107,1105,1,,1,3,12000.0,2024-07-11 05:19:32
7108,1105,1,,1,2,13200.0,2024-07-11 05:19:32
7109,1105,1,,1,3,10800.0,2024-07-11 05:19:32
7110,809,1,,1,1,12000.0,2024-09-22 08:39:26
7111,1259,2,1,2,2,15000.0,2024-07-09 22:21:58
7112,1259,2,1,2,1,15000.0,2024-07-09 22:21:58
7113,72,1,,1,1,12000.0,2025-01-28 17:41:02
7114,962,1,,2,1,15000.0,2025-06-13 00:01:57
7115,962,1,,2,3,13500.0,2025-06-13 00:01:57
7116,962,1,,1,2,12000.0,2025-06-13 00:01:57
7117,365,1,,1,1,12000.0,2024-11-17 16:33:25
7118,1440,1,,1,2,12600.0,2024-12-09 08:12:14
7119,1440,1,,2,3,15000.0,2024-12-09 08:12:14
7120,535,2,1,1,3,10800.0,2024-07-26 07:29:12
7121,638,2,1,1,3,12000.0,2025-02-02 07:43:47
7122,1322,1,,2,1,15000.0,2024-03-25 07:49:45
7123,846,1,,1,1,12000.0,2025-02-07 13:13:02
7124,212,1,,1,2,12000.0,2024-07-02 16:37:36
7125,212,1,,1,2,12000.0,2024-07-02 16:37:36
7126,155,2,3,2,1,13500.0,2025-08-22 23:24:10
7127,1463,2,4,2,2,15000.0,2024-09-28 15:01:52
7128,328,2,1,2,3,15750.0,2024-07-20 07:02:20
7129,618,1,,1,3,12000.0,2024-08-03 19:59:31
7130,440,2,3,2,1,16500.0,2025-04-04 03:07:45
7131,440,2,3,1,1,12000.0,2025-04-04 03:07:45
7132,670,2,4,1,3,12600.0,2024-08-08 19:05:03
7133,670,2,4,1,1,12600.0,2024-08-08 19:05:03
7134,578,1,,2,1,15000.0,2025-08-01 02:46:52
7135,246,2,3,1,1,12000.0,2024-12-01 16:31:16
7136,1308,1,,2,3,15000.0,2024-06-12 20:33:29
7137,1308,1,,1,3,12000.0,2024-06-12 20:33:29
7138,614,2,3,1,3,10800.0,2024-03-23 10:55:43
7139,260,1,,1,1,12000.0,2024-07-30 10:02:13
7140,828,1,,2,3,15000.0,2025-08-24 11:47:37
7141,853,1,,2,3,15000.0,2025-02-02 00:16:56
7142,891,1,,2,1,15000.0,2024-05-01 21:00:42
7143,891,1,,1,2,12000.0,2024-05-01 21:00:42
7144,891,1,,2,3,15000.0,2024-05-01 21:00:42
7145,951,2,2,2,3,15000.0,2025-09-30 07:25:12
7146,1005,2,3,2,2,15000.0,2025-08-19 16:17:46
7147,201,2,4,1,2,12600.0,2024-04-14 02:38:09
7148,100,2,1,2,2,15000.0,2025-01-07 13:36:20
7149,164,1,,2,3,16500.0,2024-01-07 04:20:27
7150,1194,2,3,1,2,12000.0,2024-12-02 12:23:43
7151,290,1,,1,3,12000.0,2025-08-01 16:16:27
7152,290,1,,2,2,13500.0,2025-08-01 16:16:27
7153,101,1,,2,2,15000.0,2024-07-06 01:51:10
7154,1082,1,,2,1,15000.0,2025-02-21 13:11:14
